main_id,refactor_id,local_fname,collection,empty_for_trnst
11253,11253,Norwegian/Ringstad/Ylva/020206.xml,Scandinavian,neither
11254,11254,Norwegian/Ringstad/Ylva/020207.xml,Scandinavian,neither
11255,11255,Norwegian/Ringstad/Ylva/020213.xml,Scandinavian,neither
11257,11256,Norwegian/Ringstad/Ylva/020218.xml,Scandinavian,neither
11256,11257,Norwegian/Ringstad/Ylva/020214.xml,Scandinavian,neither
11258,11258,Norwegian/Ringstad/Ylva/020220.xml,Scandinavian,neither
11259,11259,Norwegian/Ringstad/Ylva/020221a.xml,Scandinavian,neither
11260,11260,Norwegian/Ringstad/Ylva/020221b.xml,Scandinavian,neither
11261,11261,Norwegian/Ringstad/Ylva/020224.xml,Scandinavian,neither
11262,11262,Norwegian/Ringstad/Ylva/020228.xml,Scandinavian,neither
11263,11263,Norwegian/Ringstad/Ylva/020300.xml,Scandinavian,neither
11264,11264,Norwegian/Ringstad/Ylva/020302.xml,Scandinavian,neither
11265,11265,Norwegian/Ringstad/Ylva/020304.xml,Scandinavian,neither
11266,11266,Norwegian/Ringstad/Ylva/020305.xml,Scandinavian,neither
11267,11267,Norwegian/Ringstad/Ylva/020308.xml,Scandinavian,neither
11268,11268,Norwegian/Ringstad/Ylva/020313.xml,Scandinavian,neither
11269,11269,Norwegian/Ringstad/Ylva/020315.xml,Scandinavian,neither
11270,11270,Norwegian/Ringstad/Ylva/020318.xml,Scandinavian,neither
11272,11271,Norwegian/Ringstad/Ylva/020322a.xml,Scandinavian,neither
11271,11272,Norwegian/Ringstad/Ylva/020320.xml,Scandinavian,neither
11273,11273,Norwegian/Ringstad/Ylva/020322b.xml,Scandinavian,neither
11274,11274,Norwegian/Ringstad/Ylva/020325.xml,Scandinavian,neither
11276,11275,Norwegian/Ringstad/Ylva/020329.xml,Scandinavian,neither
11277,11276,Norwegian/Ringstad/Ylva/020400.xml,Scandinavian,neither
11275,11277,Norwegian/Ringstad/Ylva/020328.xml,Scandinavian,neither
11278,11278,Norwegian/Ringstad/Ylva/020405.xml,Scandinavian,neither
11280,11279,Norwegian/Ringstad/Ylva/020410.xml,Scandinavian,neither
11279,11280,Norwegian/Ringstad/Ylva/020412.xml,Scandinavian,neither
11281,11281,Norwegian/Ringstad/Ylva/020414.xml,Scandinavian,neither
11282,11282,Norwegian/Ringstad/Ylva/020417.xml,Scandinavian,neither
11283,11283,Norwegian/Ringstad/Ylva/020419.xml,Scandinavian,neither
11284,11284,Norwegian/Ringstad/Ylva/020426.xml,Scandinavian,neither
11285,11285,Norwegian/Ringstad/Ylva/020428.xml,Scandinavian,neither
11287,11286,Norwegian/Ringstad/Ylva/020508.xml,Scandinavian,neither
11286,11287,Norwegian/Ringstad/Ylva/020501.xml,Scandinavian,neither
11288,11288,Norwegian/Ringstad/Ylva/020511.xml,Scandinavian,neither
11289,11289,Norwegian/Ringstad/Ylva/020516.xml,Scandinavian,neither
11290,11290,Norwegian/Ringstad/Ylva/020519.xml,Scandinavian,neither
11291,11291,Norwegian/Ringstad/Ylva/020527a.xml,Scandinavian,neither
11292,11292,Norwegian/Ringstad/Ylva/020527b.xml,Scandinavian,neither
11293,11293,Norwegian/Ringstad/Ylva/020607.xml,Scandinavian,neither
11294,11294,Norwegian/Ringstad/Ylva/020611.xml,Scandinavian,neither
11295,11295,Norwegian/Ringstad/Ylva/020611a.xml,Scandinavian,neither
11296,11296,Norwegian/Ringstad/Ylva/020617.xml,Scandinavian,neither
11298,11297,Norwegian/Ringstad/Ylva/020623.xml,Scandinavian,neither
11297,11298,Norwegian/Ringstad/Ylva/020703.xml,Scandinavian,neither
11299,11299,Norwegian/Ringstad/Ylva/020708a.xml,Scandinavian,neither
11300,11300,Norwegian/Ringstad/Ylva/020708b.xml,Scandinavian,neither
11301,11301,Norwegian/Ringstad/Ylva/020718.xml,Scandinavian,neither
11302,11302,Norwegian/Ringstad/Ylva/020721.xml,Scandinavian,neither
11303,11303,Norwegian/Ringstad/Ylva/020802.xml,Scandinavian,neither
11304,11304,Norwegian/Ringstad/Ylva/020810.xml,Scandinavian,neither
11305,11305,Norwegian/Ringstad/Ylva/020811.xml,Scandinavian,neither
11438,11438,Danish/Plunkett/Jens/000904.xml,Scandinavian,neither
11439,11439,Danish/Plunkett/Jens/001115.xml,Scandinavian,neither
11440,11440,Danish/Plunkett/Jens/001128.xml,Scandinavian,neither
11441,11441,Danish/Plunkett/Jens/010011.xml,Scandinavian,neither
11442,11442,Danish/Plunkett/Jens/010026.xml,Scandinavian,neither
11443,11443,Danish/Plunkett/Jens/010123.xml,Scandinavian,neither
11444,11444,Danish/Plunkett/Jens/010206.xml,Scandinavian,neither
11445,11445,Danish/Plunkett/Jens/010220.xml,Scandinavian,neither
11446,11446,Danish/Plunkett/Jens/010320.xml,Scandinavian,neither
11448,11447,Danish/Plunkett/Jens/010424.xml,Scandinavian,neither
11447,11448,Danish/Plunkett/Jens/010411.xml,Scandinavian,neither
11449,11449,Danish/Plunkett/Jens/010506.xml,Scandinavian,neither
11450,11450,Danish/Plunkett/Jens/010522.xml,Scandinavian,neither
11451,11451,Danish/Plunkett/Jens/010613.xml,Scandinavian,neither
11452,11452,Danish/Plunkett/Jens/010626.xml,Scandinavian,neither
11453,11453,Danish/Plunkett/Jens/010714.xml,Scandinavian,neither
11454,11454,Danish/Plunkett/Jens/010801.xml,Scandinavian,neither
11455,11455,Danish/Plunkett/Jens/010818.xml,Scandinavian,neither
11456,11456,Danish/Plunkett/Jens/010904.xml,Scandinavian,neither
11457,11457,Danish/Plunkett/Jens/010916.xml,Scandinavian,neither
11458,11458,Danish/Plunkett/Jens/011002.xml,Scandinavian,neither
11459,11459,Danish/Plunkett/Jens/011014.xml,Scandinavian,neither
11460,11460,Danish/Plunkett/Jens/011028.xml,Scandinavian,neither
11461,11461,Danish/Plunkett/Jens/011115.xml,Scandinavian,neither
11462,11462,Danish/Plunkett/Jens/020002.xml,Scandinavian,neither
11463,11463,Danish/Plunkett/Jens/020023.xml,Scandinavian,neither
11464,11464,Danish/Plunkett/Jens/020106.xml,Scandinavian,neither
11465,11465,Danish/Plunkett/Jens/020121.xml,Scandinavian,neither
11467,11466,Danish/Plunkett/Jens/020225.xml,Scandinavian,neither
11468,11467,Danish/Plunkett/Jens/020314.xml,Scandinavian,neither
11466,11468,Danish/Plunkett/Jens/020211.xml,Scandinavian,neither
11469,11469,Danish/Plunkett/Jens/020329.xml,Scandinavian,neither
11470,11470,Danish/Plunkett/Jens/020415.xml,Scandinavian,neither
11471,11471,Danish/Plunkett/Jens/020421.xml,Scandinavian,neither
11472,11472,Danish/Plunkett/Jens/020503.xml,Scandinavian,neither
11473,11473,Danish/Plunkett/Jens/020512.xml,Scandinavian,neither
11474,11474,Danish/Plunkett/Jens/020526.xml,Scandinavian,neither
11475,11475,Danish/Plunkett/Jens/020610.xml,Scandinavian,neither
11478,11478,Danish/Plunkett/Jens/020623.xml,Scandinavian,neither
11479,11479,Danish/Plunkett/Jens/020711.xml,Scandinavian,neither
11480,11480,Danish/Plunkett/Jens/020721.xml,Scandinavian,neither
11482,11481,Danish/Plunkett/Jens/020805.xml,Scandinavian,neither
11481,11482,Danish/Plunkett/Jens/020900.xml,Scandinavian,neither
11483,11483,Danish/Plunkett/Jens/020907.xml,Scandinavian,neither
11484,11484,Danish/Plunkett/Jens/020920.xml,Scandinavian,neither
11485,11485,Danish/Plunkett/Jens/020923.xml,Scandinavian,neither
11486,11486,Danish/Plunkett/Jens/021004.xml,Scandinavian,neither
11487,11487,Danish/Plunkett/Jens/021021.xml,Scandinavian,neither
11488,11488,Danish/Plunkett/Jens/021110.xml,Scandinavian,neither
11489,11489,Danish/Plunkett/Jens/030001.xml,Scandinavian,neither
11490,11490,Danish/Plunkett/Jens/030016.xml,Scandinavian,neither
11491,11491,Danish/Plunkett/Jens/030024.xml,Scandinavian,neither
11492,11492,Danish/Plunkett/Jens/030027.xml,Scandinavian,neither
11493,11493,Danish/Plunkett/Jens/030119.xml,Scandinavian,neither
11494,11494,Danish/Plunkett/Jens/030510.xml,Scandinavian,neither
11495,11495,Danish/Plunkett/Jens/030823.xml,Scandinavian,neither
11496,11496,Danish/Plunkett/Jens/031108a.xml,Scandinavian,neither
11497,11497,Danish/Plunkett/Jens/031108b.xml,Scandinavian,neither
11498,11498,Danish/Plunkett/Jens/040119.xml,Scandinavian,neither
11499,11499,Danish/Plunkett/Jens/040217.xml,Scandinavian,neither
11500,11500,Danish/Plunkett/Jens/040523.xml,Scandinavian,neither
11501,11501,Danish/Plunkett/Jens/040906.xml,Scandinavian,neither
11502,11502,Danish/Plunkett/Jens/041106.xml,Scandinavian,neither
11503,11503,Danish/Plunkett/Jens/050024.xml,Scandinavian,neither
11504,11504,Danish/Plunkett/Jens/050413.xml,Scandinavian,neither
11506,11505,Danish/Plunkett/Jens/060102.xml,Scandinavian,neither
11505,11506,Danish/Plunkett/Jens/050809.xml,Scandinavian,neither
11507,11507,Danish/Plunkett/Jens/060122.xml,Scandinavian,neither
11508,11508,Danish/Plunkett/Jens/060425.xml,Scandinavian,neither
12871,12871,Spanish/JacksonThal/20/20q11.xml,Spanish,neither
12880,12880,Spanish/JacksonThal/20/20sb01.xml,Spanish,neither
12901,12901,Spanish/JacksonThal/20/20sd15.xml,Spanish,neither
12907,12907,Spanish/JacksonThal/20/20sd24.xml,Spanish,neither
12924,12924,Spanish/JacksonThal/28/28q08.xml,Spanish,neither
12951,12951,Spanish/JacksonThal/28/28sd12.xml,Spanish,neither
12954,12954,Spanish/JacksonThal/28/28sd15.xml,Spanish,neither
13350,13349,French/Hammelrath/alwinoct378.xml,French,neither
13349,13350,French/Hammelrath/alwinjuin378.xml,French,neither
13385,13385,French/Hammelrath/bastienmai388.xml,French,neither
13387,13386,French/Hammelrath/bastienoct388.xml,French,neither
13404,13404,French/Hammelrath/carolinemai701.xml,French,neither
13405,13405,French/Hammelrath/carolineoct701.xml,French,neither
13419,13420,French/Hammelrath/colinamai602.xml,French,neither
13421,13421,French/Hammelrath/colinaoct602.xml,French,neither
13425,13422,French/Hammelrath/colinemai382.xml,French,neither
13422,13423,French/Hammelrath/colineoct382.xml,French,neither
13431,13430,French/Hammelrath/davidoct902.xml,French,neither
13430,13431,French/Hammelrath/davidmai902.xml,French,neither
13434,13432,French/Hammelrath/dimitrinov381.xml,French,neither
13433,13433,French/Hammelrath/dimitrimai381.xml,French,neither
13432,13434,French/Hammelrath/dimitriavril803.xml,French,neither
13435,13435,French/Hammelrath/dimitrioct803.xml,French,neither
13453,13450,French/Hammelrath/eddyjuin510.xml,French,neither
13450,13451,French/Hammelrath/eddyoct510.xml,French,neither
13455,13454,French/Hammelrath/elizabethoct398.xml,French,neither
13454,13455,French/Hammelrath/elisabethmai398.xml,French,neither
13479,13478,French/Hammelrath/florianavril918.xml,French,neither
13478,13479,French/Hammelrath/florianmai29.xml,French,neither
13480,13480,French/Hammelrath/floriannov29.xml,French,neither
13481,13482,French/Hammelrath/florianoct918.xml,French,neither
13488,13488,French/Hammelrath/giovannimai619.xml,French,neither
13489,13489,French/Hammelrath/giovannioct619.xml,French,neither
13547,13547,French/Hammelrath/lauriejuin513.xml,French,neither
13548,13548,French/Hammelrath/laurieoct513.xml,French,neither
13549,13549,French/Hammelrath/laurieoct704.xml,French,neither
13560,13560,French/Hammelrath/louisjuin5.xml,French,neither
13561,13561,French/Hammelrath/louismai212.xml,French,neither
13562,13562,French/Hammelrath/louisoct212.xml,French,neither
13563,13563,French/Hammelrath/louisoct5.xml,French,neither
13594,13594,French/Hammelrath/mariemai400.xml,French,neither
13595,13595,French/Hammelrath/marieoct400.xml,French,neither
13596,13596,French/Hammelrath/marinamai107.xml,French,neither
13597,13597,French/Hammelrath/marinaoct107.xml,French,neither
13599,13598,French/Hammelrath/marinaoct914.xml,French,neither
13598,13599,French/Hammelrath/marinamai914.xml,French,neither
13609,13609,French/Hammelrath/mathildeoct216.xml,French,neither
13610,13610,French/Hammelrath/mathildeoct712.xml,French,neither
13640,13640,French/Hammelrath/nancymai618.xml,French,neither
13642,13641,French/Hammelrath/nancyoct618.xml,French,neither
13652,13652,French/Hammelrath/nicolasjuin397.xml,French,neither
13653,13653,French/Hammelrath/nicolasnov397.xml,French,neither
13657,13656,French/Hammelrath/oceanemai387.xml,French,neither
13658,13657,French/Hammelrath/oceanemai511.xml,French,neither
13656,13658,French/Hammelrath/oceanemai217.xml,French,neither
13659,13659,French/Hammelrath/oceanemai615.xml,French,neither
13662,13660,French/Hammelrath/oceaneoct387.xml,French,neither
13660,13661,French/Hammelrath/oceaneoct217.xml,French,neither
13661,13662,French/Hammelrath/oceaneoct615.xml,French,neither
13663,13663,French/Hammelrath/oceaneoct702.xml,French,neither
13668,13667,French/Hammelrath/opheliemai109.xml,French,neither
13667,13668,French/Hammelrath/opheliemai1.xml,French,neither
13669,13669,French/Hammelrath/opheliemai30.xml,French,neither
13671,13670,French/Hammelrath/opheliemai392.xml,French,neither
13670,13671,French/Hammelrath/opheliemai603.xml,French,neither
13672,13672,French/Hammelrath/ophelienov30.xml,French,neither
13673,13673,French/Hammelrath/ophelieoct109.xml,French,neither
13674,13674,French/Hammelrath/ophelieoct392.xml,French,neither
13676,13675,French/Hammelrath/ophelieoct603.xml,French,neither
13683,13683,French/Hammelrath/pedromai936.xml,French,neither
13684,13684,French/Hammelrath/pedrooct936.xml,French,neither
13685,13685,French/Hammelrath/peggyoct511.xml,French,neither
13695,13696,French/Hammelrath/rachelmai389.xml,French,neither
13697,13697,French/Hammelrath/racheloct389.xml,French,neither
13698,13698,French/Hammelrath/rafaelemai113.xml,French,neither
13699,13699,French/Hammelrath/rafaeleoct113.xml,French,neither
13702,13701,French/Hammelrath/remimai104.xml,French,neither
13703,13703,French/Hammelrath/remioct104.xml,French,neither
13725,13724,French/Hammelrath/selimoct110.xml,French,neither
13724,13725,French/Hammelrath/selimmai110.xml,French,neither
13734,13734,French/Hammelrath/sloanejuin121.xml,French,neither
13735,13735,French/Hammelrath/sloaneoct121.xml,French,neither
13737,13737,French/Hammelrath/sophiemai717.xml,French,neither
13738,13738,French/Hammelrath/sophieoct717.xml,French,neither
13740,13739,French/Hammelrath/stacymai112.xml,French,neither
13739,13740,French/Hammelrath/stacyoct112.xml,French,neither
13767,13767,French/Hammelrath/tizianamai716.xml,French,neither
13768,13768,French/Hammelrath/tizianaoct716.xml,French,neither
13771,13770,French/Hammelrath/tracyoct703.xml,French,neither
13773,13773,French/Hammelrath/tracymai703.xml,French,neither
13797,13795,French/Hammelrath/williammai376.xml,French,neither
13795,13796,French/Hammelrath/williamoct376.xml,French,neither
16321,16320,Mandarin/Xinjiang/AcadLang/201204/ded302.xml,Chinese,neither
16320,16321,Mandarin/Xinjiang/AcadLang/201204/ded301.xml,Chinese,neither
16448,16448,Mandarin/Xinjiang/AcadLang/201204/tkz102.xml,Chinese,neither
16497,16498,Mandarin/Xinjiang/AcadLang/201204/ykz205.xml,Chinese,neither
16712,16714,Mandarin/Xinjiang/AcadLang/201209/ykz205.xml,Chinese,neither
16976,16976,Mandarin/Xinjiang/AcadLang/201303/ykz205.xml,Chinese,neither
17037,17036,Mandarin/Xinjiang/AcadLang/201306/smx111.xml,Chinese,neither
17263,17261,Mandarin/Xinjiang/ENNI/201204/ykz205.xml,Chinese,neither
17456,17454,Mandarin/Xinjiang/ENNI/201209/ykz205.xml,Chinese,neither
17691,17691,Mandarin/Xinjiang/ENNI/201303/ykz205.xml,Chinese,neither
17913,17914,Mandarin/Zhou2/42/cs42ma05.xml,Chinese,neither
17918,17918,Mandarin/Zhou2/42/cs42mb14.xml,Chinese,neither
18376,18375,Mandarin/Zhou1/ld14m.xml,Chinese,neither
18375,18376,Mandarin/Zhou1/ld20m.xml,Chinese,neither
18377,18377,Mandarin/Zhou1/ld26m.xml,Chinese,neither
18379,18379,Mandarin/Zhou1/ld48m.xml,Chinese,neither
19277,19277,Estonian/Korgesaar/Harley/040021a.xml,Other,neither
19278,19278,Estonian/Korgesaar/Harley/040021b.xml,Other,neither
19279,19279,Estonian/Korgesaar/Harley/040022.xml,Other,neither
19280,19280,Estonian/Korgesaar/Harley/040023a.xml,Other,neither
19281,19281,Estonian/Korgesaar/Harley/040023b.xml,Other,neither
19282,19282,Estonian/Korgesaar/Harley/040103a.xml,Other,neither
19283,19283,Estonian/Korgesaar/Harley/040103b.xml,Other,neither
19284,19284,Estonian/Korgesaar/Harley/070228a.xml,Other,neither
19285,19285,Estonian/Korgesaar/Harley/070228b.xml,Other,neither
19286,19286,Estonian/Korgesaar/Harley/070228c.xml,Other,neither
19287,19287,Estonian/Korgesaar/Harley/100127a.xml,Other,neither
19288,19288,Estonian/Korgesaar/Harley/100127b.xml,Other,neither
19290,19290,Estonian/Korgesaar/Harley/110402a.xml,Other,neither
19291,19291,Estonian/Korgesaar/Harley/110402b.xml,Other,neither
19292,19292,Estonian/Korgesaar/Harley/111115.xml,Other,neither
19293,19293,Estonian/Korgesaar/Harley/120527.xml,Other,neither
19294,19294,Estonian/Korgesaar/Harley/130226.xml,Other,neither
19295,19295,Estonian/Korgesaar/Harley/130304.xml,Other,neither
19296,19296,Estonian/Korgesaar/Harley/140027.xml,Other,neither
19297,19297,Estonian/Korgesaar/Harley/140100.xml,Other,neither
19298,19298,Estonian/Korgesaar/Harley/140905.xml,Other,neither
19299,19299,Estonian/Korgesaar/Harley/140926.xml,Other,neither
19300,19300,Estonian/Korgesaar/Harley/150302a.xml,Other,neither
19301,19301,Estonian/Korgesaar/Harley/150302b.xml,Other,neither
19302,19302,Estonian/Korgesaar/Harley/150304.xml,Other,neither
19331,19332,Estonian/Korgesaar/Single/andri01.xml,Other,neither
19333,19333,Estonian/Korgesaar/Single/andri02.xml,Other,neither
20890,20890,Japanese/Okayama/048-3.4-M.xml,Japanese,neither
20891,20891,Japanese/Okayama/049-3.4-F.xml,Japanese,neither
20945,20945,Japanese/Okayama/103-4.1-M.xml,Japanese,neither
21491,21491,Catalan/GRERLI/GradeSchool/cg15mnsa.xml,Romance,neither
21492,21492,Catalan/GRERLI/GradeSchool/cg15mnwa.xml,Romance,neither
22149,22149,Portuguese/AlegreLong/Natalia/070123.xml,Romance,neither
22151,22151,Portuguese/AlegreLong/Natalia/070518.xml,Romance,neither
22157,22157,Portuguese/AlegreLong/Rodrigo/050501.xml,Romance,neither
22158,22158,Portuguese/AlegreLong/Rodrigo/050709.xml,Romance,neither
22159,22159,Portuguese/AlegreLong/Rodrigo/051002.xml,Romance,neither
22161,22161,Portuguese/AlegreLong/Rodrigo/060912.xml,Romance,neither
22162,22162,Portuguese/AlegreLong/Rodrigo/070221.xml,Romance,neither
22163,22163,Portuguese/AlegreLong/Rodrigo/070510.xml,Romance,neither
22165,22164,Portuguese/AlegreLong/Rodrigo/070702.xml,Romance,neither
22331,22328,Portuguese/Batoreo/child/cat/05/0502fp.xml,Romance,neither
22329,22330,Portuguese/Batoreo/child/cat/05/0501mp.xml,Romance,neither
22330,22331,Portuguese/Batoreo/child/cat/05/0503fp.xml,Romance,neither
22332,22332,Portuguese/Batoreo/child/cat/05/0504fp.xml,Romance,neither
22333,22333,Portuguese/Batoreo/child/cat/05/0505fp.xml,Romance,neither
22336,22334,Portuguese/Batoreo/child/cat/05/0506fp.xml,Romance,neither
22334,22335,Portuguese/Batoreo/child/cat/05/0507mp.xml,Romance,neither
22335,22336,Portuguese/Batoreo/child/cat/05/0508mp.xml,Romance,neither
22338,22337,Portuguese/Batoreo/child/cat/05/0510mp.xml,Romance,neither
22337,22338,Portuguese/Batoreo/child/cat/05/0509fp.xml,Romance,neither
22339,22339,Portuguese/Batoreo/child/cat/07/0701fp.xml,Romance,neither
22340,22340,Portuguese/Batoreo/child/cat/07/0702mp.xml,Romance,neither
22342,22341,Portuguese/Batoreo/child/cat/07/0703fp.xml,Romance,neither
22341,22342,Portuguese/Batoreo/child/cat/07/0704fp.xml,Romance,neither
22343,22343,Portuguese/Batoreo/child/cat/07/0705mp.xml,Romance,neither
22344,22344,Portuguese/Batoreo/child/cat/07/0706fp.xml,Romance,neither
22345,22345,Portuguese/Batoreo/child/cat/07/0707mp.xml,Romance,neither
22346,22346,Portuguese/Batoreo/child/cat/07/0708mp.xml,Romance,neither
22347,22347,Portuguese/Batoreo/child/cat/07/0709fp.xml,Romance,neither
22349,22348,Portuguese/Batoreo/child/cat/07/0710mp.xml,Romance,neither
22348,22349,Portuguese/Batoreo/child/cat/10/1001mp.xml,Romance,neither
22351,22350,Portuguese/Batoreo/child/cat/10/1003mp.xml,Romance,neither
22350,22351,Portuguese/Batoreo/child/cat/10/1002fp.xml,Romance,neither
22352,22352,Portuguese/Batoreo/child/cat/10/1004fp.xml,Romance,neither
22354,22353,Portuguese/Batoreo/child/cat/10/1006fp.xml,Romance,neither
22353,22354,Portuguese/Batoreo/child/cat/10/1005fp.xml,Romance,neither
22355,22355,Portuguese/Batoreo/child/cat/10/1007mp.xml,Romance,neither
22356,22356,Portuguese/Batoreo/child/cat/10/1008fp.xml,Romance,neither
22357,22357,Portuguese/Batoreo/child/cat/10/1009mp.xml,Romance,neither
22358,22358,Portuguese/Batoreo/child/cat/10/1010mp.xml,Romance,neither
22360,22359,Portuguese/Batoreo/child/horse/05/0502fp.xml,Romance,neither
22359,22360,Portuguese/Batoreo/child/horse/05/0501mp.xml,Romance,neither
22361,22361,Portuguese/Batoreo/child/horse/05/0503fp.xml,Romance,neither
22362,22362,Portuguese/Batoreo/child/horse/05/0504fp.xml,Romance,neither
22363,22363,Portuguese/Batoreo/child/horse/05/0505fp.xml,Romance,neither
22364,22364,Portuguese/Batoreo/child/horse/05/0506fp.xml,Romance,neither
22365,22365,Portuguese/Batoreo/child/horse/05/0507mp.xml,Romance,neither
22366,22366,Portuguese/Batoreo/child/horse/05/0508mp.xml,Romance,neither
22367,22367,Portuguese/Batoreo/child/horse/05/0509fp.xml,Romance,neither
22368,22368,Portuguese/Batoreo/child/horse/05/0510mp.xml,Romance,neither
22369,22369,Portuguese/Batoreo/child/horse/07/0701fp.xml,Romance,neither
22370,22370,Portuguese/Batoreo/child/horse/07/0702mp.xml,Romance,neither
22372,22371,Portuguese/Batoreo/child/horse/07/0703fp.xml,Romance,neither
22371,22372,Portuguese/Batoreo/child/horse/07/0704fp.xml,Romance,neither
22373,22373,Portuguese/Batoreo/child/horse/07/0705mp.xml,Romance,neither
22374,22374,Portuguese/Batoreo/child/horse/07/0706fp.xml,Romance,neither
22376,22375,Portuguese/Batoreo/child/horse/07/0707mp.xml,Romance,neither
22377,22376,Portuguese/Batoreo/child/horse/07/0708mp.xml,Romance,neither
22375,22377,Portuguese/Batoreo/child/horse/07/0709fp.xml,Romance,neither
22378,22378,Portuguese/Batoreo/child/horse/07/0710mp.xml,Romance,neither
22379,22379,Portuguese/Batoreo/child/horse/10/1001mp.xml,Romance,neither
22381,22380,Portuguese/Batoreo/child/horse/10/1003mp.xml,Romance,neither
22380,22381,Portuguese/Batoreo/child/horse/10/1002fp.xml,Romance,neither
22382,22382,Portuguese/Batoreo/child/horse/10/1004fp.xml,Romance,neither
22383,22383,Portuguese/Batoreo/child/horse/10/1005fp.xml,Romance,neither
22386,22384,Portuguese/Batoreo/child/horse/10/1007mp.xml,Romance,neither
22384,22385,Portuguese/Batoreo/child/horse/10/1006fp.xml,Romance,neither
22385,22386,Portuguese/Batoreo/child/horse/10/1008fp.xml,Romance,neither
22388,22387,Portuguese/Batoreo/child/horse/10/1009mp.xml,Romance,neither
22387,22388,Portuguese/Batoreo/child/horse/10/1010mp.xml,Romance,neither
22511,22511,Italian/Calambrone/Rosa/010911.xml,Romance,neither
22515,22515,Italian/Calambrone/Rosa/020129.xml,Romance,neither
22523,22523,Italian/Calambrone/Rosa/020904.xml,Romance,neither
22623,22623,Clinical/PERLA/Tomas/701.xml,Clinical,neither
22624,22624,Clinical/PERLA/Tomas/702.xml,Clinical,neither
22898,22898,Clinical/Levy/Tamar/020700d.xml,Clinical,neither
22901,22901,Clinical/Levy/Tamar/020800a.xml,Clinical,neither
22914,22914,Clinical/Levy/Tamar/030800a.xml,Clinical,neither
22915,22915,Clinical/Levy/Tamar/030800b.xml,Clinical,neither
27589,27589,Polish/Szuman/Jas/001100.xml,Slavic,neither
27590,27590,Polish/Szuman/Jas/010000.xml,Slavic,neither
27591,27591,Polish/Szuman/Jas/010100.xml,Slavic,neither
27592,27592,Polish/Szuman/Jas/010200.xml,Slavic,neither
27593,27593,Polish/Szuman/Jas/010300.xml,Slavic,neither
27594,27594,Polish/Szuman/Jas/010400.xml,Slavic,neither
27595,27595,Polish/Szuman/Jas/010600.xml,Slavic,neither
27596,27596,Polish/Szuman/Jas/010700.xml,Slavic,neither
27597,27597,Polish/Szuman/Jas/010800.xml,Slavic,neither
27598,27598,Polish/Szuman/Jas/010900.xml,Slavic,neither
27599,27599,Polish/Szuman/Jas/011000.xml,Slavic,neither
27600,27600,Polish/Szuman/Jas/011100.xml,Slavic,neither
27601,27601,Polish/Szuman/Jas/020000.xml,Slavic,neither
27603,27602,Polish/Szuman/Jas/020100.xml,Slavic,neither
27602,27603,Polish/Szuman/Jas/020200.xml,Slavic,neither
27604,27604,Polish/Szuman/Jas/020300.xml,Slavic,neither
27605,27605,Polish/Szuman/Jas/020400.xml,Slavic,neither
27606,27606,Polish/Szuman/Jas/020500.xml,Slavic,neither
27607,27607,Polish/Szuman/Jas/020600.xml,Slavic,neither
27608,27608,Polish/Szuman/Jas/020700.xml,Slavic,neither
27609,27609,Polish/Szuman/Jas/020800.xml,Slavic,neither
27610,27610,Polish/Szuman/Jas/020900.xml,Slavic,neither
27611,27611,Polish/Szuman/Jas/021000.xml,Slavic,neither
27612,27612,Polish/Szuman/Jas/021100.xml,Slavic,neither
27613,27613,Polish/Szuman/Jas/030000.xml,Slavic,neither
27614,27614,Polish/Szuman/Jas/030100.xml,Slavic,neither
27615,27615,Polish/Szuman/Jas/030200.xml,Slavic,neither
27616,27616,Polish/Szuman/Jas/030300.xml,Slavic,neither
27617,27617,Polish/Szuman/Jas/030400.xml,Slavic,neither
27618,27618,Polish/Szuman/Jas/030500.xml,Slavic,neither
27619,27619,Polish/Szuman/Jas/030600.xml,Slavic,neither
27620,27620,Polish/Szuman/Jas/030700.xml,Slavic,neither
27621,27621,Polish/Szuman/Jas/030800.xml,Slavic,neither
27622,27622,Polish/Szuman/Jas/030900.xml,Slavic,neither
27623,27623,Polish/Szuman/Jas/031000.xml,Slavic,neither
27624,27624,Polish/Szuman/Jas/031100.xml,Slavic,neither
27625,27625,Polish/Szuman/Jas/040000.xml,Slavic,neither
27626,27626,Polish/Szuman/Jas/040100.xml,Slavic,neither
27627,27627,Polish/Szuman/Jas/040200.xml,Slavic,neither
27628,27628,Polish/Szuman/Jas/040300.xml,Slavic,neither
27629,27629,Polish/Szuman/Jas/040400.xml,Slavic,neither
27630,27630,Polish/Szuman/Jas/040500.xml,Slavic,neither
27631,27631,Polish/Szuman/Jas/040600.xml,Slavic,neither
27632,27632,Polish/Szuman/Jas/040700.xml,Slavic,neither
27633,27633,Polish/Szuman/Jas/040800.xml,Slavic,neither
27634,27634,Polish/Szuman/Jas/040900.xml,Slavic,neither
27635,27635,Polish/Szuman/Jas/041000.xml,Slavic,neither
27636,27636,Polish/Szuman/Jas/041100.xml,Slavic,neither
27637,27637,Polish/Szuman/Jas/050000.xml,Slavic,neither
27638,27638,Polish/Szuman/Jas/050100.xml,Slavic,neither
27639,27639,Polish/Szuman/Jas/050200.xml,Slavic,neither
27640,27640,Polish/Szuman/Jas/050300.xml,Slavic,neither
27641,27641,Polish/Szuman/Jas/050400.xml,Slavic,neither
27642,27642,Polish/Szuman/Jas/050500.xml,Slavic,neither
